Ordem;Operação;Chave de controle;Centro de trabalho;Txt.breve operação;Quantidade operação (MEINH);Qtd.boa confirmada (MEINH);Refugo confirmado (MEINH);Confirmação atividade 2 (ILE02);Data início real de execução;Data fim real da execução
2453160;0020;ZQ04;IB324528;RETIFICAR FACE 1º PASSE;2.200;2.206;0;28,678;09/02/2024;25/03/2024
2453160;0030;ZQ04;IB324528;RETIFICAR FACE 2º PASSE;2.200;2.206;0;28,678;09/02/2024;25/03/2024
2453160;0040;ZQ04;IB329107;RETIFICAR DIAM. EXT. 1º PASSE;2.200;2.206;0;63,974;09/02/2024;25/03/2024
2453160;0050;ZP04;IB329107;RETIFICAR DIAM. EXT. 2º PASSE;2.200;2.198;8;63,569;09/02/2024;28/03/2024
2453160;0055;ZP05;IB-TXT01;OLEAR;2.200;0;0;0,000;;
2453160;0060;ZP28;IB-ENV01;ENV. TERCEIRO;2.200;2.198;0;0,000;09/02/2024;09/02/2024
2453160;0061;ZP07;IB008808;TORNEAR DURO;2.200;2.198;0;0,000;17/02/2024;19/02/2024
2453160;0062;ZP05;IB-REC01;REC. TERCEIRO;2.200;0;0;0,000;;
2453160;0070;ZP01;IB324876;RETIFICAR Ø BORDA;2.200;2.131;0;826;17/02/2024;20/02/2024
2453160;0080;ZP01;IB329132;RET. PISTA/ LAPIDAR - CÉL;2.200;398;0;639;21/02/2024;23/02/2024
2453160;0090;ZP28;IB-ENV01;ENV.TERCEIRO;2.200;2.144;0;0,000;26/02/2024;26/02/2024
2453160;0091;ZP07;IB008838;REV. ZnFe *NÃO PASSIVADO*;2.200;2.144;0;0,000;27/02/2024;27/02/2024
2453160;0092;ZP05;IB-REC01;REC.TERCEIRO;2.200;0;0;0,000;;
2453160;1000;ZP10;IB329900;QA/LOG/SCH;2.200;2.108;0;210,800;29/02/2024;11/03/2024
2453160;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);2.200;0;0;0,000;;
2453236;9999;ZP26;IB329179;APONTAR WASTE - SFC;1.310;0;27;0,000;05/03/2024;05/03/2024
2453236;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;1.310;1.288;0;37,352;15/02/2024;15/02/2024
2453236;0020;ZP04;IB023610;JATEAR;1.310;1.288;0;122,360;15/02/2024;15/02/2024
2453236;0030;ZQ04;IB324528;RETIFICAR FACE 1º PASSE;1.310;1.288;0;19,320;15/02/2024;15/02/2024
2453236;0040;ZQ04;IB324528;RETIFICAR FACE 2º PASSE;1.310;1.288;0;19,320;15/02/2024;15/02/2024
2453236;0050;ZP04;IB329107;RETIFICAR DIAM. EXT. 1º PASSE;1.310;1.288;0;63,112;15/02/2024;15/02/2024
2453236;0060;ZP04;IB329107;RETIFICAR DIAM. EXT. 2º PASSE;1.310;1.288;0;63,112;15/02/2024;15/02/2024
2453236;0065;ZP05;IB-TXT01;OLEAR;1.310;0;0;0,000;;
2453236;0070;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;1.310;1.285;3;229;15/02/2024;16/02/2024
2453236;0080;ZP28;IB-ENV01;ENV. TERCEIRO;1.310;1.306;0;0,000;15/02/2024;16/02/2024
2453236;0081;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;1.310;1.306;0;0,000;16/02/2024;17/02/2024
2453236;0082;ZP05;IB-REC01;REC. TERCEIRO;1.310;0;0;0,000;;
2453236;0090;ZQ01;IB329179;RET.PISTA/LAPIDAR;1.310;1.282;0;407;19/02/2024;20/02/2024
2453236;1000;ZP10;IB329900;QA/LOG/SCH;1.310;1.280;0;136,960;24/02/2024;29/02/2024
2453236;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1.310;0;0;0,000;;
2453422;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;1.526;1.546;0;68,024;16/02/2024;29/02/2024
2453422;0020;ZP04;IB023610;JATEAR;1.526;1.546;0;225,716;16/02/2024;29/02/2024
2453422;0030;ZQ04;IB324528;RETIFICAR FACE 1º PASSE;1.526;1.546;0;20,098;16/02/2024;29/02/2024
2453422;0040;ZP04;IB324528;RETIFICAR FACE 2º PASSE;1.526;1.546;0;37,666;16/02/2024;29/02/2024
2453422;0050;ZP04;IB329107;RETIFICAR DIAM. EXT. 1º PASSE;1.526;1.546;0;75,754;16/02/2024;29/02/2024
2453422;0060;ZP01;IB324876;RETIFICAR DIAM. EXT. 2º PASSE;1.526;1.538;8;844;16/02/2024;17/02/2024
2453422;0065;ZP05;IB-TXT01;OLEAR;1.526;0;0;0,000;;
2453422;0070;ZP04;IB324876;RETIFICAR DIÂMETRO INTERNO;1.526;2.843;0;1.134,357;16/02/2024;29/02/2024
2453422;0080;ZP28;IB-ENV01;ENV. TERCEIRO;1.526;2.843;0;429;16/02/2024;20/02/2024
2453422;0081;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;1.526;1.529;0;0,000;20/02/2024;22/02/2024
2453422;0082;ZP05;IB-REC01;REC. TERCEIRO;1.526;0;0;0,000;;
2453422;0090;ZQ01;IB329179;RET.PISTA/LAPIDAR;1.526;0;0;0;20/02/2024;20/02/2024
2453422;1000;ZP10;IB329900;QA/LOG/SCH;1.526;1.477;0;288,015;27/02/2024;04/04/2024
2453422;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1.526;0;0;0,000;;
2453425;0010;ZP01;IB323525;TRATAMENTO TÉRMICO;1.000;1.000;0;79;07/02/2024;07/02/2024
2453425;0020;ZP04;IB023610;JATEAR;1.000;1.000;0;79;15/02/2024;15/02/2024
2453425;0030;ZQ04;IB324528;RETIFICAR FACE;1.000;1.000;0;13;15/02/2024;15/02/2024
2453425;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;1.000;1.000;0;40;15/02/2024;15/02/2024
2453425;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;1.000;994;6;420;15/02/2024;20/02/2024
2453425;0055;ZP05;IB-TXT01;OLEAR;1.000;0;0;0,000;;
2453425;0060;ZP28;IB-ENV01;ENV. TERCEIRO;1.000;1.098;0;0,000;19/02/2024;21/02/2024
2453425;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;1.000;1.098;0;0,000;20/02/2024;22/02/2024
2453425;0062;ZP05;IB-REC01;REC. TERCEIRO;1.000;0;0;0,000;;
2453425;0080;ZQ01;IB329179;RET.PISTA /INTERNO / LAPIDAR;1.000;982;0;310;20/02/2024;23/02/2024
2453425;1000;ZP10;IB329900;QA/LOG/SCH;1.000;967;0;141,182;24/02/2024;24/02/2024
2453425;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1.000;0;0;0,000;;
2459960;0010;ZP05;IB-TXT01;SEPARAR PEÇAS;3.000;0;0;0,000;;
2459960;0020;ZP28;IB-ENV01;ENV. TERCEIRO;3.000;3.000;0;0,000;01/02/2024;01/02/2024
2459960;0021;ZP07;IB008838;APLICAR CORROTECT;3.000;3.000;0;0,000;02/02/2024;02/02/2024
2459960;0022;ZP05;IB-REC01;REC. TERCEIRO;3.000;0;0;0,000;;
2459960;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);3.000;0;0;0,000;;
2468954;0010;ZP05;IB-TXT01;SEPARAR PEÇAS;3.700;0;0;0,000;;
2468954;0020;ZP28;IB-ENV01;ENV. TERCEIRO;3.700;3.700;0;0,000;06/02/2024;06/02/2024
2468954;0021;ZP07;IB008838;APLICAR CORROTECT;3.700;3.700;0;0,000;07/02/2024;15/02/2024
2468954;0022;ZP05;IB-REC01;REC. TERCEIRO;3.700;0;0;0,000;;
2468954;1000;ZP10;IB329900;QA/LOG/SCH;3.700;3.956;0;989;14/02/2024;14/03/2024
2468954;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);3.700;0;0;0,000;;
2483365;0010;ZP05;IB-TXT01;SEPARAR PEÇAS;2.002;0;0;0,000;;
2483365;0020;ZP28;IB-ENV01;ENV. TERCEIRO;2.002;2.000;0;0,000;06/02/2024;06/02/2024
2483365;0021;ZP07;IB008838;APLICAR CORROTECT;2.002;2.000;0;0,000;07/02/2024;07/02/2024
2483365;0022;ZP05;IB-REC01;REC. TERCEIRO;2.002;0;0;0,000;;
2483365;1000;ZP10;IB329900;QA/LOG/SCH;2.002;2.030;0;539,980;09/02/2024;14/02/2024
2483365;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);2.002;0;0;0,000;;
2483372;0010;ZP05;IB-TXT01;SEPARAR PEÇAS;9.800;0;0;0,000;;
2483372;0020;ZP28;IB-ENV01;ENV. TERCEIRO;9.800;9.800;0;0,000;06/02/2024;06/02/2024
2483372;0021;ZP07;IB008838;APLICAR CORROTECT;9.800;9.800;0;0,000;09/02/2024;09/02/2024
2483372;0022;ZP05;IB-REC01;REC. TERCEIRO;9.800;0;0;0,000;;
2483372;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);9.800;0;0;0,000;;
2483373;0010;ZP05;IB-TXT01;SEPARAR PEÇAS;2.005;0;0;0,000;;
2483373;0020;ZP28;IB-ENV01;ENV. TERCEIRO;2.005;2.005;0;0,000;06/02/2024;06/02/2024
2483373;0021;ZP07;IB008838;APLICAR CORROTECT;2.005;2.005;0;0,000;20/02/2024;20/02/2024
2483373;0022;ZP05;IB-REC01;REC. TERCEIRO;2.005;0;0;0,000;;
2483373;1000;ZP10;IB329900;QA/LOG/SCH;2.005;1.981;0;580,433;29/02/2024;14/03/2024
2483373;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);2.005;0;0;0,000;;
2483947;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;8.500;8.464;0;33,856;16/02/2024;28/03/2024
2483947;0020;ZP04;IB023610;JATEAR;8.500;8.464;0;118,496;16/02/2024;28/03/2024
2483947;0030;ZQ04;IB324511;RETIFICAR FACE;8.500;8.464;0;169,280;16/02/2024;28/03/2024
2483947;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;8.500;0;39;0,000;14/02/2024;28/03/2024
2483947;0045;ZP05;IB-TXT01;OLEAR;8.500;0;0;0,000;;
2483947;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;8.500;8.405;20;1.737;16/02/2024;23/02/2024
2483947;0060;ZP28;IB-ENV01;ENV. TERCEIRO;8.500;8.384;0;0,000;17/02/2024;23/02/2024
2483947;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;8.500;8.384;0;0,000;19/02/2024;26/02/2024
2483947;0062;ZP05;IB-REC01;REC. TERCEIRO;8.500;0;0;0,000;;
2483947;0070;ZQ01;IB329131;RET/LAP PISTA;8.500;8.398;0;1.487;20/02/2024;01/03/2024
2483947;1000;ZP10;IB329900;QA/LOG/SCH;8.500;8.245;0;552,415;24/02/2024;28/03/2024
2483947;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);8.500;0;0;0,000;;
2483959;9999;ZP26;IB329131;APONTAR WASTE - SFC;4.600;0;132;0,000;05/03/2024;05/03/2024
2483959;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;4.600;4.594;0;13,782;19/02/2024;19/02/2024
2483959;0020;ZP04;IB023610;JATEAR;4.600;4.594;0;32,158;19/02/2024;19/02/2024
2483959;0030;ZQ04;IB324511;RETIFICAR FACE;4.600;4.594;0;87,286;19/02/2024;19/02/2024
2483959;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;4.600;4.594;0;160,790;19/02/2024;19/02/2024
2483959;0045;ZP05;IB-TXT01;OLEAR;4.600;0;0;0,000;;
2483959;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;4.600;4.584;10;952;19/02/2024;21/02/2024
2483959;0060;ZP28;IB-ENV01;ENV. TERCEIRO;4.600;4.682;0;0,000;20/02/2024;20/02/2024
2483959;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;4.600;4.682;0;0,000;21/02/2024;22/02/2024
2483959;0062;ZP05;IB-REC01;REC. TERCEIRO;4.600;0;0;0,000;;
2483959;0070;ZQ01;IB329131;RET/LAP PISTA;4.600;4.580;0;808;27/02/2024;01/03/2024
2483959;1000;ZP10;IB329900;QA/LOG/SCH;4.600;4.458;0;352,182;29/02/2024;29/02/2024
2483959;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);4.600;0;0;0,000;;
2484164;9999;ZP26;IB329131;APONTAR WASTE - SFC;1.295;0;2;0,000;05/03/2024;05/03/2024
2484164;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;1.295;1.298;0;3,894;21/02/2024;29/02/2024
2484164;0020;ZP04;IB023610;JATEAR;1.295;1.298;0;10,384;21/02/2024;29/02/2024
2484164;0030;ZQ04;IB324511;RETIFICAR FACE;1.295;1.298;0;24,662;21/02/2024;29/02/2024
2484164;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;1.295;1.265;34;44,135;16/02/2024;07/03/2024
2484164;0045;ZP05;IB-TXT01;OLEAR;1.295;0;0;0,000;;
2484164;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;1.295;1.264;0;342;21/02/2024;23/02/2024
2484164;0060;ZP28;IB-ENV01;ENV. TERCEIRO;1.295;1.260;0;0,000;21/02/2024;21/02/2024
2484164;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;1.295;1.260;0;0,000;26/02/2024;26/02/2024
2484164;0062;ZP05;IB-REC01;REC. TERCEIRO;1.295;0;0;0,000;;
2484164;0070;ZQ01;IB329131;RET/LAP PISTA;1.295;1.260;0;262;28/02/2024;29/02/2024
2484164;1000;ZP10;IB329900;QA/LOG/SCH;1.295;1.259;0;137,231;29/02/2024;05/03/2024
2484164;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1.295;0;0;0,000;;
2484234;0010;ZP05;IB-TXT01;SEPARAR PEÇAS;2.400;0;0;0,000;;
2484234;0020;ZP28;IB-ENV01;ENV. TERCEIRO;2.400;2.400;0;0,000;06/02/2024;06/02/2024
2484234;0021;ZP07;IB008838;APLICAR CORROTECT;2.400;2.400;0;0,000;09/02/2024;09/02/2024
2484234;0022;ZP05;IB-REC01;REC. TERCEIRO;2.400;0;0;0,000;;
2484234;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);2.400;0;0;0,000;;
2484430;0010;ZP05;IB-TXT01;SEPARAR PEÇAS;800;0;0;0,000;;
2484430;0020;ZP28;IB-ENV01;ENV. TERCEIRO;800;800;0;0,000;06/02/2024;06/02/2024
2484430;0021;ZP07;IB008838;APLICAR CORROTECT;800;800;0;0,000;08/02/2024;08/02/2024
2484430;0022;ZP05;IB-REC01;REC. TERCEIRO;800;0;0;0,000;;
2484430;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);800;0;0;0,000;;
2484433;0010;ZP05;IB-TXT01;SEPARAR PEÇAS;2.000;0;0;0,000;;
2484433;0020;ZP28;IB-ENV01;ENV. TERCEIRO;2.000;2.000;0;0,000;09/02/2024;09/02/2024
2484433;0021;ZP07;IB008838;APLICAR CORROTECT;2.000;2.000;0;0,000;13/02/2024;13/02/2024
2484433;0022;ZP05;IB-REC01;REC. TERCEIRO;2.000;0;0;0,000;;
2484433;1000;ZP10;IB329900;QA/LOG/SCH;2.000;1.999;0;865,567;24/02/2024;14/03/2024
2484433;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);2.000;0;0;0,000;;
2515246;0031;ZP26;IB324501;APONTAMENTO WASTE - SFC;5.398;0;519;0,000;31/07/2024;31/07/2024
2515246;0010;ZP05;IB-TXT01;RECEBER DISCO ESTAMPADO (TERCEIRO);5.398;0;0;0,000;;
2515246;0020;ZP04;IB323525;TEMP/REVENIR IUA 900 - EMB. CTN;5.398;5.054;0;96,026;17/05/2024;18/07/2024
2515246;0030;ZP04;IB324501;RETIFICAR FACES (4X PASSES) - EMB. CTN;5.398;5.053;1;862,645;13/05/2024;26/07/2024
2515246;0040;ZP28;IB-ENV01;ENV. TERCEIRO;5.398;5.053;0;0,000;17/05/2024;17/05/2024
2515246;0045;ZP07;IB008808;TORNEAR REBAIXO DURO - USINAFER;5.398;5.053;0;0,000;12/06/2024;12/06/2024
2515246;0050;ZP05;IB-REC01;REC. TERCEIRO;5.398;0;0;0,000;;
2515246;0060;ZP04;IB324010;TAMBOREAR - ROESLER AXIAL (30 MIN/1CX);5.398;4.400;0;343,200;21/06/2024;18/07/2024
2515246;0065;ZP05;IB-TXT01;SECAR - TAMBOR SPIRATRON SEC.SABUGO;5.398;0;0;0,000;;
2515246;0070;ZP04;IB329273;ESCOLHER VISUAL/ EMBALAR;5.398;4.400;478;233,200;21/06/2024;30/07/2024
2515246;0075;ZP05;IB-TXT01;CONTROLAR 100% NO PINO MINIMO;5.398;0;0;0,000;;
2515246;1000;ZP10;IB329900;QA/LOG/SCH;5.398;4.400;0;101,200;21/06/2024;21/06/2024
2515246;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);5.398;0;0;0,000;;
2524681;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;1.004;1.000;0;44;25/03/2024;25/03/2024
2524681;0020;ZP04;IB023610;JATEAR;1.004;1.000;0;146;25/03/2024;25/03/2024
2524681;0030;ZQ04;IB324528;RETIFICAR FACE 1º PASSE;1.004;1.000;0;13;25/03/2024;25/03/2024
2524681;0040;ZP04;IB324528;RETIFICAR FACE 2º PASSE;1.004;1.000;0;13;25/03/2024;25/03/2024
2524681;0050;ZP04;IB329107;RETIFICAR DIAM. EXT. 1º PASSE;1.004;1.000;0;49;25/03/2024;25/03/2024
2524681;0060;ZP04;IB329107;RETIFICAR DIAM. EXT. 2º PASSE;1.004;1.000;0;49;25/03/2024;25/03/2024
2524681;0065;ZP05;IB-TXT01;OLEAR;1.004;0;0;0,000;;
2524681;0070;ZP04;IB324876;RETIFICAR DIÂMETRO INTERNO;1.004;988;12;394,212;23/03/2024;01/04/2024
2524681;0080;ZP28;IB-ENV01;ENV. TERCEIRO;1.004;988;0;0,000;25/03/2024;25/03/2024
2524681;0081;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;1.004;988;0;0,000;26/03/2024;26/03/2024
2524681;0082;ZP05;IB-REC01;REC. TERCEIRO;1.004;0;0;0,000;;
2524681;0090;ZQ01;IB329179;RET.PISTA/LAPIDAR;1.004;1.182;0;411;27/03/2024;28/03/2024
2524681;1000;ZP10;IB329900;QA/LOG/SCH;1.004;992;0;193,440;29/03/2024;29/03/2024
2524681;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1.004;0;0;0,000;;
2530040;0031;ZP26;IB324528;APONTAMENTO WASTE - SFC;2.324;0;181;0,000;06/05/2024;06/05/2024
2530040;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;2.324;2.078;0;8,312;28/02/2024;06/05/2024
2530040;0020;ZP04;IB023610;JATEAR;2.324;2.078;0;22,858;28/02/2024;06/05/2024
2530040;0030;ZQ04;IB324528;RETIFICAR FACE;2.324;2.070;8;20,835;23/02/2024;06/05/2024
2530040;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;2.324;2.070;0;78,660;28/02/2024;06/05/2024
2530040;0055;ZP05;IB-TXT01;OLEAR;2.324;0;0;0,000;;
2530040;0060;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;2.324;2.066;4;479;28/02/2024;04/03/2024
2530040;0070;ZP28;IB-ENV01;ENV. TERCEIRO;2.324;2.231;0;0,000;01/03/2024;01/03/2024
2530040;0071;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;2.324;2.231;0;0,000;05/03/2024;05/03/2024
2530040;0072;ZP04;IB-REC01;REC. TERCEIRO;2.324;1.960;0;0;13/03/2024;06/05/2024
2530040;0080;ZQ01;IB329111;RET/LAP PISTA;2.324;1.960;0;572;13/03/2024;18/03/2024
2530040;1000;ZP10;IB329900;QA/LOG/SCH;2.324;2.131;0;213,100;16/03/2024;18/03/2024
2530040;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);2.324;0;0;0,000;;
2530165;0031;ZP26;IB324511;APONTAR WASTE - SFC;14.977;0;59;0,000;01/04/2024;01/04/2024
2530165;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;14.977;15.032;0;240,512;26/02/2024;28/03/2024
2530165;0020;ZP04;IB023610;JATEAR;14.977;15.032;0;481,024;26/02/2024;28/03/2024
2530165;0030;ZP04;IB324511;RETIFICAR FACE;14.977;15.032;0;300,640;26/02/2024;28/03/2024
2530165;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;14.977;15.032;0;571,216;26/02/2024;28/03/2024
2530165;0045;ZP05;IB-TXT01;OLEAR;14.977;0;0;0,000;;
2530165;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;14.977;14.983;49;4.285;26/02/2024;12/03/2024
2530165;0060;ZP28;IB-ENV01;ENV. TERCEIRO;14.977;15.046;0;0,000;05/03/2024;11/03/2024
2530165;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;14.977;15.046;0;0,000;06/03/2024;12/03/2024
2530165;0062;ZP05;IB-REC01;REC. TERCEIRO;14.977;0;0;0,000;;
2530165;0070;ZQ01;IB329111;RET/LAP PISTA;14.977;15.086;14;3.975;15/03/2024;23/03/2024
2530165;1000;ZP10;IB329900;QA/LOG/SCH;14.977;14.855;0;861,590;15/03/2024;28/03/2024
2530165;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);14.977;0;0;0,000;;
2530535;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;4.495;4.495;0;49,445;24/02/2024;24/02/2024
2530535;0020;ZP04;IB023610;JATEAR;4.495;4.495;0;292,175;24/02/2024;24/02/2024
2530535;0030;ZQ04;IB324528;RETIFICAR FACE 1º PASSE;4.495;4.495;0;67,425;24/02/2024;24/02/2024
2530535;0040;ZP01;IB324528;RETIFICAR FACE 2º PASSE;4.495;4.495;0;65;24/02/2024;26/02/2024
2530535;0050;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;4.495;4.503;0;202,635;05/03/2024;05/03/2024
2530535;0055;ZP05;IB-TXT01;OLEAR;4.495;0;0;0,000;;
2530535;0060;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;4.495;4.494;9;1.777;05/03/2024;11/03/2024
2530535;0070;ZP28;IB-REC01;ENV. TERCEIRO;4.495;6.090;0;0,000;06/03/2024;08/03/2024
2530535;0071;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;4.495;4.535;0;0,000;07/03/2024;09/03/2024
2530535;0072;ZP05;IB-REC01;REC. TERCEIRO;4.495;0;0;0,000;;
2530535;0080;ZQ01;IB329179;RET/LAP PISTA;4.495;4.591;0;1.360;08/03/2024;13/03/2024
2530535;1000;ZP10;IB329900;QA/LOG/SCH;4.495;4.383;0;337,491;14/03/2024;21/03/2024
2530535;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);4.495;0;0;0,000;;
2530536;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;3.355;3.335;0;36,685;27/02/2024;06/04/2024
2530536;0020;ZP04;IB023610;JATEAR;3.355;3.335;0;243,455;27/02/2024;06/04/2024
2530536;0030;ZQ04;IB324528;RETIFICAR FACE 1º PASSE;3.355;3.335;0;50,025;27/02/2024;06/04/2024
2530536;0040;ZP01;IB324528;RETIFICAR FACE 2º PASSE;3.355;3.335;0;48;27/02/2024;28/02/2024
2530536;0050;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;3.355;0;3;0,000;29/02/2024;06/04/2024
2530536;0055;ZP05;IB-TXT01;OLEAR;3.355;0;0;0,000;;
2530536;0060;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;3.355;3.323;9;1.413;07/03/2024;13/03/2024
2530536;0070;ZP28;IB-ENV01;ENV. TERCEIRO;3.355;3.345;0;0,000;08/03/2024;11/03/2024
2530536;0071;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;3.355;3.345;0;0,000;09/03/2024;12/03/2024
2530536;0072;ZP05;IB-REC01;REC. TERCEIRO;3.355;0;0;0,000;;
2530536;0080;ZQ01;IB329179;RET.PISTA /INTERNO / LAPIDAR;3.355;3.375;0;1.064;12/03/2024;13/03/2024
2530536;1000;ZP10;IB329900;QA/LOG/SCH;3.355;3.288;0;253,176;15/03/2024;06/04/2024
2530536;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);3.355;0;0;0,000;;
2530663;0031;ZP26;IB324528;APONTAMENTO WASTE - SFC;2.335;0;117;0,000;24/06/2024;24/06/2024
2530663;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;2.335;2.280;0;25,080;27/02/2024;06/05/2024
2530663;0020;ZP04;IB023610;JATEAR;2.335;2.280;0;166,440;27/02/2024;06/05/2024
2530663;0030;ZP01;IB324528;RETIFICAR FACE 1º PASSE;2.335;2.280;0;30;27/02/2024;28/02/2024
2530663;0040;ZQ04;IB324528;RETIFICAR FACE 2º PASSE;2.335;2.228;0;33,420;11/03/2024;06/05/2024
2530663;0050;ZP04;IB329107;RETIFICAR DIÂMETRO EXTERNO;2.335;2.228;0;100,260;11/03/2024;06/05/2024
2530663;0055;ZP05;IB-TXT01;OLEAR;2.335;0;0;0,000;;
2530663;0060;ZP01;IB324876;RETIFICAR INTERNO;2.335;2.216;12;903;11/03/2024;13/03/2024
2530663;0070;ZP28;IB-ENV01;ENV. TERCEIRO;2.335;2.300;0;0,000;11/03/2024;13/03/2024
2530663;0071;ZP07;IB008838;APLICAR CORROTECT;2.335;2.300;0;0,000;12/03/2024;14/03/2024
2530663;0072;ZP05;IB-REC01;REC. TERCEIRO;2.335;0;0;0,000;;
2530663;0080;ZQ01;IB329179;RET.PISTA/LAPIDAR;2.335;2.250;0;642;20/03/2024;21/03/2024
2530663;1000;ZP10;IB329900;QA/LOG/SCH;2.335;2.206;0;388,256;22/03/2024;06/05/2024
2530663;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);2.335;0;0;0,000;;
2539024;0055;ZP26;IB023610;RETRABALHO / JATO;8.956;0;0;0,000;26/03/2024;26/03/2024
2539024;0010;ZP04;IB158510;LAVAR;35.826;35.562;0;355,620;05/03/2024;05/03/2024
2539024;0020;ZP04;IB153537;CEMENTAR/TEMPERAR/REVENIR;35.826;35.562;0;2.133,720;05/03/2024;05/03/2024
2539024;0030;ZP04;IB023610;JATEAR;35.826;35.562;0;711,240;05/03/2024;05/03/2024
2539024;0040;ZQ04;IB324528;RETIFICAR FACE 1º PASSE;35.826;35.562;0;462,306;05/03/2024;05/03/2024
2539024;0050;ZP01;IB324528;RETIFICAR FACE 2º PASSE;35.826;35.549;13;306;05/03/2024;21/03/2024
2539024;0060;ZP04;IB329107;RETIFICAR DIAM. EXT. 1º PASSE;35.826;33.342;0;933,576;08/03/2024;08/03/2024
2539024;0070;ZP04;IB329107;RETIFICAR DIAM. EXT. 2º PASSE;35.826;0;12;0,000;07/03/2024;25/03/2024
2539024;0080;ZP05;IB-TXT01;GRAVAR FACE;35.826;0;0;0,000;;
2539024;0090;ZP28;IB-ENV01;ENV.TERCEIRO;35.826;33.330;0;0,000;08/03/2024;28/03/2024
2539024;0091;ZP07;IB008808;TORNEAR DURO;35.826;33.330;0;0,000;12/03/2024;09/04/2024
2539024;0092;ZP05;IB-REC01;REC.TERCEIRO;35.826;0;0;0,000;;
